0.17097136,-0.009237338,0.00076233596,-0.056271426,-0.08159071,0.01625329,-0.23384486,-0.057297204,0.056611683,-0.013211383,-0.06775518,-0.09857122,-0.11986665,-0.03364639,0.091691844,0.14390361,-0.112353995,0.021149144,0.11594573,0.0005178116,-0.011306547,0.09445419,0.3107086,0.14441784,0.11388147,0.06110456,0.03299476,0.044465654,-0.060704526,0.024826137,-0.23348893,-0.044507723,-0.011645648,-0.2642552,-0.32866222,0.06621455,-0.19977526,-0.00059304386,-0.0715261,-0.124611035,0.11201742,0.18245241,-0.05382857,-0.20149007,0.17147654,-0.11201355,0.056455266,0.1162169,0.13804711,-0.07987395,-0.05501243,0.055795386,0.092937104,-0.078828275,0.19492681,-0.0419545,-0.27994126,0.07344859,-0.20327222,0.04992847,-0.014646062,-0.1372033,-0.061632358,-0.11659355,0.14213249,-0.0187754,0.17477159,0.13721962,0.16810298,0.0638421,0.14255743,-0.13977115,-0.0019954573,-0.16569358,0.04022224,0.059266843,-0.15480432,0.022150856,0.10852486,-0.04153434,0.09816095,-0.12338361,-0.10883253,0.1913041,-0.24191755,-0.05244665,0.14699359,-0.009316511,0.07918623,-0.20897764,0.041266184,-0.019522335,0.25618702,0.10068088,-0.011214187,-0.08890545,-0.055338845,0.09232077,0.010389712,0.0497245,0.004279534,0.07570187,0.15083773,0.14653704,-0.05467284,0.17835487,0.061847296,0.054088518,-0.019861002,-0.28726554,-0.1092504,-0.009092724,0.06717183,-0.02666556,-0.07582188,0.07597793,-0.04128199,-0.0155679695,0.08977768,0.16560966,-0.04280102,0.13396068,-0.019630468,-0.22887959,0.019596316,-0.07454495,-0.02484833,-0.071418494
0.17725116,-0.11073063,-0.0649009,-0.021244407,-0.15690891,-0.08324053,0.050542463,-0.09149733,-0.16431111,0.038999468,0.031892806,-0.0807989,-0.03912555,-0.17806236,-0.045916885,-0.22591051,-0.062040485,0.09371281,-0.015024649,-0.00085589476,-0.10264351,-0.3153064,0.016244788,0.031009382,0.0642024,0.15006208,-0.09717806,0.05106684,-0.100633144,-0.03718891,0.26777267,0.08279905,0.1301148,-0.037053365,-0.1066181,0.014277924,-0.13659075,-0.006015215,-0.14190128,0.14989325,0.05043348,-0.0747245,-0.22815949,0.14060783,-0.15949674,-0.100934006,-0.055654842,-0.06615788,-0.1612781,0.0056525185,0.2185828,0.068058506,-0.123967685,-0.016421992,-0.1565356,-0.03839722,0.059484813,0.24385548,-0.08073174,-0.15665454,0.21940748,0.00655951,-0.04087057,-0.068827875,-0.13172421,0.04199893,-0.1307528,0.12618518,0.1271131,-0.043248862,-0.0695999,-0.10416058,-0.0087042395,-0.020724105,0.27046463,-0.06728445,0.075691506,-0.122494936,-0.079411045,-0.12979934,0.047801454,-0.09921432,0.20055279,0.08112354,0.05618209,0.056249782,0.028288418,-0.1685216,-0.021477155,0.03860339,-0.15467794,7.15293e-05,-0.11894188,-0.10840728,-0.117379494,0.015220273,-0.032007575,-0.02476327,-0.14917067,0.24854955,-0.3081513,-0.09348289,0.024435095,-0.119725935,-0.047965858,0.005742794,0.0076486887,0.058294665,-0.1048665,0.08774429,-0.06867141,-0.09540209,0.057487115,0.1441548,-0.023847822,-0.18768553,-0.075025626,0.10724719,0.1899737,-0.024223441,0.1888575,-0.17805259,0.15429407,-0.0037970226,0.17357609,-0.07289118,-0.13371724,-0.21305983
0.11244994,-0.049152527,-0.047420852,-0.04351815,-0.17414105,-0.04719717,-0.027616646,0.013287958,-0.042754173,0.0999143,-0.016023941,-0.07700533,-0.035417546,-0.09361679,-0.13950194,-0.2815809,-0.06050438,0.004541153,-0.055100307,-0.004352588,0.044908993,-0.2216568,0.12144908,0.088073395,0.0020350832,0.09005498,0.015109992,-0.039602198,-0.07040415,-0.019877253,0.19571915,0.09359844,0.17305131,-0.016704407,-0.11889083,0.08773261,-0.043297593,-0.013971459,-0.058124244,0.19127825,0.07839147,0.010726692,-0.29687163,0.09487191,-0.1263464,-0.1625089,-0.064876676,-0.04051507,-0.00039069168,0.07615112,0.23520626,-0.031151868,0.0577469,-0.06674485,-0.12086818,-0.07168755,0.1407054,0.08355389,-0.045864694,-0.18835643,0.05847941,0.04973642,-0.06518455,-0.07844327,-0.09467171,0.050963163,-0.15700969,0.16553956,0.1583514,0.034761786,-0.06800187,-0.028794985,-0.17740273,-0.08580959,0.15646596,0.0016608816,0.032100223,-0.17097789,0.033218186,-0.07094891,-0.077921405,-0.044556756,0.22672424,0.009247848,0.06430043,0.14577803,0.04747425,-0.16196878,0.0647236,0.029620692,-0.15096983,0.06051238,-0.03610284,-0.08803666,-0.067176685,-0.11148374,0.0020171646,-0.024768377,-0.12858272,0.15013038,-0.2851893,-0.045712978,-0.10031876,-0.07145494,-0.10887223,0.012749156,0.0639085,0.13009065,-0.13771118,0.0014783619,-0.010283911,-0.051718853,0.08274762,0.16835758,-0.15893517,0.00882531,-0.080188304,0.019761397,0.13699067,-0.054063022,0.19570939,-0.11527197,0.18027754,-0.02855113,0.12941867,-0.047965623,-0.030380048,-0.13618712
0.10516885,-0.10249549,0.008983163,0.05370477,-0.078481786,-0.10714778,-0.0020932918,-0.04957198,0.14749523,-0.18236302,-0.0016437569,-0.039287977,0.11086628,-0.062418405,-0.028403796,0.041786697,-0.16501963,0.06475822,0.101538904,0.05625877,-0.035546623,0.07471909,-0.008224897,-0.14430086,0.1346963,0.12721255,0.08885726,-0.117992915,-0.05926052,0.026109973,-0.14790823,-0.17992565,-0.018202076,-0.061958868,0.1058275,-0.008972425,-0.33872288,-0.17374521,-0.14155701,-0.16408199,0.07914588,-0.092739254,-0.10689831,0.04202944,-0.06683521,-0.081245385,-0.034088727,-0.03853559,0.028428162,-0.03137619,-0.025756601,0.07790406,0.061595846,0.24264129,0.09842702,0.21017566,-0.0767289,-0.0057135075,-0.18765658,-0.014779039,0.03066325,-0.24865675,-0.045119576,0.17622952,0.19328776,0.17607968,0.073696576,-0.020917138,0.006009614,0.032856755,-0.07576278,0.012631905,0.16629237,-0.06989003,-0.16728887,-0.20435864,-0.106584534,-0.24907956,-0.18242231,-0.03586402,0.2082355,-0.14990953,-0.029012289,-0.04417666,-0.21772157,-0.14450282,-0.13388659,-0.034325715,-0.20766926,-0.087842874,0.0964635,-0.037343748,-0.05567409,0.08809785,0.0062765684,0.1713868,0.022052327,-0.0039197076,-0.23187545,0.07353997,-0.15503967,-0.044560917,0.03995325,0.036656007,0.08070953,-0.050429292,-0.1250347,-0.030099822,0.13484159,-0.13802522,-0.032110788,0.046062864,0.19805051,0.18431911,0.15462597,-0.046569005,0.10455883,-0.11677578,0.16494106,0.14047128,0.016813722,0.021802392,-0.1291868,0.105189055,-0.009557895,0.052972756,0.033356573,0.06876832
0.22362676,-0.111217454,0.042539373,0.03279803,-0.07425566,-0.09759351,-0.20152527,0.12754735,0.063111216,0.07013577,-0.20554309,0.015601117,-0.119379096,0.20092131,0.24737473,0.034480795,-0.27767357,0.14800201,0.0329482,-0.12309034,-0.07287455,0.0361811,0.16703935,-0.0012841355,0.07021056,0.03205397,0.022318043,0.09279699,-0.16242237,0.097725905,0.3070476,0.030622307,0.13671657,0.13966939,-0.16506371,-0.1434062,0.17013736,0.3298814,-0.055333354,0.173259,-0.026656248,0.15040761,0.12526509,-0.2457537,0.27867088,-0.012979998,0.028590057,-0.0889049,-0.05453059,-0.119592935,-0.064846165,-0.16468996,0.07728848,-0.03698574,-0.031449273,0.10231269,0.097132675,0.14096156,0.070454754,0.013361894,0.050457697,0.04343929,-0.026856588,0.09575447,0.02980446,-0.14830272,0.046838358,0.12890697,-0.021990107,0.014786823,0.0712908,0.16637914,0.14283593,0.13194852,-0.06575014,0.023800401,0.059520125,-0.05182778,0.20738259,0.10066226,0.079162225,-0.056776747,-0.03708614,0.029359324,0.04824799,0.15008193,0.20732082,-0.056204718,0.13770762,0.03451531,-0.21554159,0.0368149,-0.1282901,-0.102561295,-0.024900803,-0.17752363,-0.27366945,0.03400357,0.100464694,0.03424099,0.1959178,0.1927395,-0.42149824,0.2115726,0.19461842,-0.011963027,-0.1358595,0.14962132,-0.19228812,0.12268527,-0.13151488,-0.07560399,-0.029841378,0.036134712,-0.12013799,0.25176686,-0.40281403,0.050776877,-0.08505747,-0.08083393,-0.161248,0.044283632,-0.09967213,-0.11418827,-0.16537234,0.09706922,-0.024765767,0.11285184
0.0090409685,0.18297002,-0.06332619,0.0333419,-0.09950097,-0.08545041,0.07435708,0.0391598,-0.021211777,0.104149826,0.1389758,-0.20461486,0.013473932,-0.02079438,-0.12399894,0.017599193,0.17080612,0.0069828797,-0.11138281,-0.062289987,-0.061768834,-0.09124798,-0.096201435,-0.09534709,0.06354089,0.0332044,-0.044902418,-0.032437228,0.11024052,-0.040036015,-0.15901464,0.031406846,0.0012244966,-0.016202774,0.021470929,0.003650485,0.08732681,0.017866354,0.1352767,0.11971696,0.019789003,-0.02269159,0.1576882,0.039456405,0.121964365,0.028310187,0.2070234,0.020403776,0.0796928,0.03591285,-0.1039876,-0.122606836,0.08850575,-0.07304168,0.09231704,-0.02740499,-3.2794487e-05,-0.0814039,0.18465066,0.07847875,-0.028086295,0.2505314,0.10151779,0.23787451,-0.08550152,0.018300358,-0.15047751,-0.07151502,-0.31629792,-0.024633544,-0.16805577,0.12294345,-0.060201652,0.019741992,0.04398659,0.10145825,-0.09557369,0.18042707,-0.018358413,0.06697263,-0.24656773,0.21861954,0.074432574,-0.10500979,-0.00042645307,-0.0097150225,-0.0969385,-0.0440847,0.008679181,0.20306015,-0.09735228,-0.016297638,-0.029240685,-0.29956385,0.17507017,-0.13238415,-0.06397246,-0.054446198,0.05688152,-0.09587064,0.049428184,0.10386889,0.107034296,-0.046917055,0.12828864,0.035406902,-0.1296765,0.057558704,0.33979073,0.012022111,0.054442257,0.056855135,-0.015343808,0.09766883,0.024777588,0.02541671,-0.09591352,-0.15219155,-0.09458068,-0.17532416,0.043377113,0.06904933,-0.022932274,-0.16071144,-0.110380955,-0.1613019,0.13064286,0.117028296
0.1619531,0.084234014,0.015337659,-0.01965543,0.08522703,0.26461282,-0.022440251,-0.21146888,0.3038391,-0.069475524,0.1385977,-0.12459747,0.088522054,0.38906246,-0.13887714,-0.19395463,-0.2079306,0.090658635,0.028819254,-0.035606924,-0.089345574,-0.12496151,-0.034882534,-0.033098318,0.13191026,0.025443284,0.1701783,-0.07083184,-0.23215763,-0.23918928,0.25602853,0.079077154,0.00590646,0.07300711,0.29215384,-0.02141802,0.07699718,-0.26391125,-0.010152442,-0.13076559,0.106205955,-0.124192454,0.08366468,-0.14529806,-0.26162562,0.18551223,-0.013309773,-0.08542432,-0.021377904,0.22739317,0.30503696,0.0075688735,-0.2373639,0.06623827,-0.05001031,-0.21929991,0.20515823,0.030980445,0.024781428,-0.124242656,-0.12437532,0.023331974,-0.1586862,0.05069195,-0.005043559,0.03641415,0.17085575,0.14295931,-0.27711365,-0.20384823,0.0015587062,0.009574379,-0.19333756,0.16150373,0.012133109,-0.17289856,-0.014855093,0.18656148,-0.029831406,-0.07047917,0.034220763,-0.1942122,-0.06027205,0.005378863,0.023992706,0.1330661,-0.009188352,0.054012842,0.1989685,0.05044678,0.01329549,-0.062235244,-0.1783198,0.104430504,0.005492704,0.09437169,0.064594366,0.024642693,-0.10256954,-0.1991349,0.30461928,-0.0002576313,-0.17433015,0.19824849,0.29349872,0.029641906,-0.0042358367,-0.19501315,0.054729324,0.049839202,-0.092099436,0.008170819,-0.014235601,0.11716849,0.096693605,-0.09865989,0.3084277,0.06550597,-0.19621852,0.20897166,-0.009160571,0.17142357,-0.005666064,0.14795159,-0.13857052,0.05392842,0.07438031,0.03635793
-0.09529391,-0.03820915,-0.16345936,-0.002338199,-0.14833261,0.15313625,-0.053534355,0.024876442,-0.11732657,-0.019097237,-0.054253392,0.08948679,0.020822745,-0.017034534,0.044181056,0.12827629,0.010947235,0.16978948,-0.049868114,-0.052981395,-0.02561546,0.13767476,0.17112319,-0.002452163,-0.006262673,-0.038880922,0.14959715,-0.08307963,0.10632713,-0.17257722,0.023782425,0.03952175,-0.005776177,-0.052152764,-0.17421487,-0.06752357,0.012378189,0.120651126,0.02091266,0.010993598,-0.027657159,0.26243648,0.095443584,-0.17022753,0.0849939,-0.012538946,-0.12541936,-0.21674009,0.16167189,-0.13429703,-0.06899913,-0.20918247,-0.11967844,-0.1854337,0.20267716,0.021365006,-0.064050205,0.017626692,0.03426496,0.12967172,0.032906342,-0.029468503,-0.11340713,-0.031814586,-0.044312805,0.03035206,0.076376684,0.08700946,-0.06889365,-0.07341307,-0.08808878,0.024490722,-0.20306516,-0.12847637,-0.019477922,0.0057704803,-0.007094375,-0.015133797,0.024153914,-0.20861477,0.018785331,0.11977542,0.088133186,-0.02056122,0.05508546,0.016563369,-0.05329252,-0.056401175,-0.07845614,-0.09407352,0.12339987,-0.088773005,0.04332246,-0.15093683,0.22150756,-0.039860405,0.11421472,0.04979658,0.029347815,-0.0508305,0.0205272,0.05365779,0.03376638,0.18411916,0.14520779,-0.060284227,-0.028210357,-0.00075836247,-0.15675095,-0.0766244,-0.061139416,-0.045007594,0.04407116,-0.2289714,-0.06671694,-0.07897657,0.06637773,0.10962793,0.19479774,0.12362031,-0.119944274,-0.08452241,0.030748276,-0.017234962,-0.08089711,-0.04441207,0.05925605,-0.06523083
0.09714042,0.081355244,-0.039603166,-0.06961491,-0.097260416,-0.09411373,0.19642533,-0.0947838,-0.10368332,0.15991484,0.18566209,0.025297195,-0.13427196,0.046052005,-0.26165992,-0.12577139,0.21428323,-0.11916126,-0.09435606,-0.16387627,-0.13073,0.19637334,0.020884924,0.022961712,-0.1377671,-0.051798716,-0.005540278,-0.14315677,0.06873889,0.1856288,-0.06548291,-0.01690035,0.004311287,-0.07550581,-0.16830437,0.16605224,0.08379253,0.060869653,0.10382904,0.2165968,-0.15760067,0.12268974,0.09690341,0.06099245,-0.046492863,-0.035325073,-0.03531425,0.064512596,-0.016615508,0.21106279,-0.23686913,-0.18490767,0.2896825,-0.32318804,0.115564905,-0.11496227,-0.04510722,-0.04796211,0.21154782,-0.13623178,-0.08002681,0.015099965,-0.12487329,0.07123284,-0.06588027,0.060652368,0.2528382,-0.099407874,0.02234186,0.0834287,-0.22850579,0.0066543454,-0.1263306,-0.17546727,0.1153333,0.15550484,0.06571348,0.2491008,-0.08767494,0.2146176,-0.11457323,0.09813687,0.13375777,0.07400856,0.03216254,0.11306679,0.18307726,-0.052038256,0.19069925,0.12601316,0.07832767,-0.049907282,0.13829711,0.021708298,-0.13069893,-0.17327173,-0.07065138,-0.07185781,0.26329136,-0.011196778,-0.068833984,-0.05361785,-0.0011479629,0.008602382,0.17662875,0.14338121,0.063977934,0.048503965,-0.0125962095,-0.2499331,0.0013859449,0.022045208,-0.15442759,0.050998464,-0.13841133,0.12403001,-0.11243264,-0.15215579,-0.13033734,-0.04275801,-0.06885578,0.061885264,0.089953505,-0.22144987,0.025426334,-0.1549256,-0.020574,0.15886335
0.07855277,0.07588166,-0.04386326,-0.09316331,0.040770397,0.055839613,0.14531562,0.029907618,-0.10307044,-0.030560298,-0.0830089,0.058174863,0.17297746,0.19463548,-0.108741984,0.1404968,0.21397917,0.030549007,0.22833396,-0.2761206,-0.09671154,-0.100561135,0.117595375,0.13477185,0.21190718,0.0031836238,-0.06986125,0.14184853,0.07378375,0.08868123,-0.03589128,-0.016487073,-0.06916123,-0.05825566,-0.012841104,-0.12986955,0.12102778,0.19708195,-0.12842537,-0.105597176,-0.04335435,0.0742732,0.022357805,0.2654101,0.10216512,0.016551428,0.09808315,0.18518014,-0.050227568,0.10933851,-0.1387196,0.10245663,-0.23220426,0.23199405,-0.329549,0.066528685,0.09188771,0.028027609,0.06276383,0.0405076,-0.14761905,-0.18713526,-0.17015621,0.09546256,-0.022768483,0.036392868,-0.28969228,-0.17806195,-0.048375763,0.030510988,-0.061673876,0.00375319,0.18960091,-0.021130713,0.14922114,0.25383353,-0.05079669,-0.034143895,-0.28006634,0.088036254,0.335175,0.014923714,-0.032297675,0.015973309,0.19367188,0.045667447,0.008656183,0.043639056,-0.059381824,0.17570828,0.057153087,0.06994278,0.2435036,0.019741066,-0.043440767,0.063862234,-0.015696114,0.18530732,0.18071347,0.20859548,-0.012572513,-0.05671724,0.29061562,-0.30936602,-0.0036045513,0.012135742,0.09260023,-0.11703667,0.08556902,0.19700754,-0.12579855,-0.15224965,-0.0059017316,-0.06006302,-0.15506381,-0.15887436,0.23119467,0.11970382,0.19796586,0.029966442,-0.05212483,-0.025784288,-0.048307717,-0.07454337,-0.22136906,-0.038927115,-0.027486999,0.25977948
